pair_name,left_zeta,right_zeta,noise_std,noise_power,trial_index,clean_advantage_iae,clean_advantage_ise,true_gap_iae,observed_gap_iae,true_gap_ise,observed_gap_ise,pairwise_excess_gap_iae,parity_ratio_iae,left_occupancy_proxy_l2,right_occupancy_proxy_l2,occupancy_ratio,occupancy_difference,observed_minus_true_gap,true_winner_left,observed_winner_left,inversion_event
0.35_vs_0.707,0.35,0.707,0.0,0.0,40,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,41,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,41,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,41,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,42,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,42,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,42,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,43,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,43,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,43,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,44,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,44,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,44,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,45,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,45,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,45,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,46,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,46,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,46,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,47,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,47,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,47,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,48,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,48,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,48,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,49,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,49,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,49,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,50,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,50,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,50,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,51,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,51,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,51,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,52,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,52,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,52,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,53,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,53,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,53,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,54,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,54,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,54,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,55,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,55,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,55,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,56,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,56,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,56,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,57,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,57,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,57,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,58,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,58,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,58,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,59,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,59,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,59,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,60,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,60,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,60,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,61,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,61,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,61,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,62,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,62,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,62,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,63,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,63,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,63,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,64,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,64,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,64,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,65,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,65,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,65,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,66,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,66,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,66,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,67,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,67,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,67,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,68,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,68,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,68,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,69,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,69,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,69,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,70,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,70,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,70,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,71,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,71,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,71,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,72,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,72,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,72,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,73,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,73,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,73,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,74,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,74,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,74,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,75,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,75,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,75,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,76,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,76,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,76,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,77,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,77,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,77,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,78,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,78,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,78,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,79,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,79,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,79,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,80,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,80,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,80,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.15_vs_0.707,0.15,0.707,0.0,0.0,81,6.940875909927002,0.3607375036291911,6.940875909927002,6.940875909927002,0.3607375036291911,0.3607375036291911,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.25_vs_0.707,0.25,0.707,0.0,0.0,81,6.356317498756672,0.3553790845592888,6.356317498756672,6.356317498756672,0.3553790845592888,0.3553790845592888,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
0.35_vs_0.707,0.35,0.707,0.0,0.0,81,5.474601947547315,0.3385505062312761,5.474601947547315,5.474601947547315,0.3385505062312761,0.3385505062312761,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,0
