batch_name,sample_index,zeta,wn_scale,wn,noise_std,iae,ise,peak_abs_error,mean_abs_error,shadow_horizon_eps_0_02,shadow_mass_l1,slow_band_deficit_0_05,step_settling_time_2pct
wide_jitter_noisy,22,0.1,1.0846949445462606,1.0846949445462606,0.08,9.926314329099519,1.0321498449606687,0.3112321411828556,0.06617137170879,36.73584198024753,6.386807958254289,1.4504600321295823e-06,35.38567320915114
wide_jitter_noisy,23,0.1,1.1162495836909208,1.1162495836909208,0.08,9.925348226868774,1.031198062377534,0.30966280731461326,0.06616746640272192,35.70446305788223,6.386801613159126,1.3670801908923362e-06,34.37304663082885
wide_jitter_noisy,24,0.1,0.8393831274337482,0.8393831274337482,0.08,9.802777617994508,1.0134962353138168,0.3476591037569463,0.06534822857416091,47.480935116889604,6.386793874766892,2.4761312936557808e-06,45.718214776847105
wide_jitter_noisy,25,0.1,0.8234875110954659,0.8234875110954659,0.08,9.960606153142377,1.042950233682099,0.31892469780262145,0.06640480345694465,48.399799974996874,6.386783564947106,2.5781077298590417e-06,46.59957494686836
wide_jitter_noisy,26,0.1,0.9933213007176918,0.9933213007176918,0.08,9.719439648871479,0.990035013215109,0.3350962955606578,0.0648062021083619,40.111263907988494,6.386781727871862,1.7406413119848104e-06,38.62982872859107
wide_jitter_noisy,27,0.1,0.846977358199012,0.846977358199012,0.08,9.82043972630468,1.0072246280141142,0.32919901679597036,0.06547720645193168,47.04963120390048,6.386792396920467,2.4295631965231033e-06,45.305663207900984
wide_jitter_noisy,28,0.1,0.9786055135591599,0.9786055135591599,0.08,9.79545872806085,1.0009040509943634,0.28779284599417077,0.06530879902917817,40.73009126140767,6.386762714345988,1.795525306279732e-06,39.21115139392424
wide_jitter_noisy,29,0.1,0.8878193365964032,0.8878193365964032,0.08,9.973607396307948,1.0434576948871657,0.30285016692988886,0.06649150214991213,44.89311163895486,6.386801388007703,2.200538844738937e-06,43.224153019127385
wide_jitter_noisy,0,0.15,0.9246322100441327,0.9246322100441327,0.08,9.819080569142763,1.0142248437351244,0.3808188479486605,0.06546129006505216,29.51618952369046,4.275239131489502,4.441458390928572e-06,27.95974496812101
wide_jitter_noisy,1,0.15,0.8749368930636333,0.8749368930636333,0.08,9.817520700156827,1.0132330214949299,0.32084979217329357,0.06544942420235342,31.203900487560944,4.2752369563019945,4.97328729974983e-06,29.55369421177647
