environment_name,mode,level,trial_index,zeta,noise_std,wn_scale,wn,shadow_mass_l2,occupancy_proxy_l2,true_iae,excess_true_iae_over_clean
command_light,command,light,31,0.4,0.03,0.9863362082944633,0.9863362082944633,0.6164601301840396,0.0005548141171656356,3.756848599286303,0.20308101346939988
command_light,command,light,32,0.4,0.03,1.0448818610178905,1.0448818610178905,0.6530511631361815,0.0005877460468225633,3.3420949771206288,-0.21167260869627436
command_light,command,light,33,0.4,0.03,1.0387539850181582,1.0387539850181582,0.6492212406363488,0.0005842991165727139,3.420910110325788,-0.13285747549111493
command_light,command,light,34,0.4,0.03,0.9775747046192581,0.9775747046192581,0.6109841903870363,0.0005498857713483327,3.780410371365875,0.2266427855489721
command_light,command,light,35,0.4,0.03,0.9858652032779889,0.9858652032779889,0.616165752048743,0.0005545491768438688,3.7268842664060116,0.17311668058910845
command_light,command,light,36,0.4,0.03,1.0276725425002715,1.0276725425002715,0.6422953390626697,0.0005780658051564027,3.492783389060591,-0.06098419675631206
command_light,command,light,37,0.4,0.03,1.0485593159024815,1.0485593159024815,0.6553495724390509,0.0005898146151951458,3.3982169645716747,-0.15555062124522845
command_light,command,light,38,0.4,0.03,1.030461223100469,1.030461223100469,0.6440382644377931,0.0005796344379940138,3.407933807522029,-0.14583377829487398
command_light,command,light,39,0.4,0.03,0.957893748929842,0.957893748929842,0.5986835930811513,0.0005388152337730361,3.630087241625034,0.07631965580813072
command_light,command,light,0,0.55,0.03,0.9780109884274195,0.9780109884274195,0.44455044928519066,0.00040009540435667157,5.118602822013447,0.24851074106076965
command_light,command,light,1,0.55,0.03,0.9553279307306521,0.9553279307306521,0.43423996851393276,0.00039081597166253947,5.077478272987186,0.2073861920345088
command_light,command,light,2,0.55,0.03,1.0282238909045172,1.0282238909045172,0.4673744958656896,0.0004206370462791206,4.6876467150314856,-0.18244536592119154
command_light,command,light,3,0.55,0.03,0.9692702924344798,0.9692702924344798,0.44057740565203624,0.0003965196650868326,4.897398072021012,0.02730599106833509
command_light,command,light,4,0.55,0.03,1.0269803873386323,1.0269803873386323,0.46680926697210556,0.000420128340274895,4.71190073767016,-0.1581913432825175
command_light,command,light,5,0.55,0.03,1.0489656964310097,1.0489656964310097,0.47680258928682256,0.0004291223303581403,4.5648715808671385,-0.3052205000855386
command_light,command,light,6,0.55,0.03,0.9710460147962579,0.9710460147962579,0.4413845521801172,0.00039724609696210547,4.993726863470808,0.1236347825181312
command_light,command,light,7,0.55,0.03,0.9941297319551664,0.9941297319551664,0.45187715088871194,0.0004066894357998407,4.834518124494114,-0.035573956458563316
command_light,command,light,8,0.55,0.03,1.0413664943655834,1.0413664943655834,0.4733484065298106,0.0004260135658768295,4.771795786931147,-0.09829629402153017
command_light,command,light,9,0.55,0.03,1.035147760781409,1.035147760781409,0.47052170944609495,0.0004234695385014854,4.7489716542548805,-0.12112042669779655
command_light,command,light,10,0.55,0.03,0.9547142777047176,0.9547142777047176,0.43396103532032615,0.00039056493178829353,5.165392505556479,0.295300424603802
command_light,command,light,11,0.55,0.03,1.0369249465794135,1.0369249465794135,0.47132952117246063,0.0004241965690552146,4.808276718201998,-0.06181536275067945
command_light,command,light,12,0.55,0.03,1.0142319989338435,1.0142319989338435,0.46101454496992883,0.00041491309047293594,4.6424431999494935,-0.2276488810031836
command_light,command,light,13,0.55,0.03,0.9838489449021058,0.9838489449021058,0.44720406586459355,0.0004024836592781342,4.964414825746626,0.0943227447939492
command_light,command,light,14,0.55,0.03,0.9755575879407712,0.9755575879407712,0.44343526724580506,0.00039909174052122455,4.984679217215676,0.11458713626299932
command_light,command,light,15,0.55,0.03,1.0164291229712699,1.0164291229712699,0.46201323771421354,0.0004158119139427922,4.654809026297007,-0.21528305465566966
command_light,command,light,16,0.55,0.03,1.0056356424889206,1.0056356424889206,0.4571071102222366,0.0004113963992000129,4.704766027455003,-0.16532605349767415
command_light,command,light,17,0.55,0.03,1.0056051819644207,1.0056051819644207,0.4570932645292821,0.0004113839380763539,4.891175673883442,0.021083592930764894
command_light,command,light,18,0.55,0.03,0.974168922332018,0.974168922332018,0.4428040556054627,0.0003985236500449164,5.035562640781616,0.16547055982893877
command_light,command,light,19,0.55,0.03,1.0400916169930772,1.0400916169930772,0.472768916815035,0.0004254920251335315,4.831851001950721,-0.03824107900195628
command_light,command,light,20,0.55,0.03,0.9630216288249233,0.9630216288249233,0.4377371040113287,0.0003939633936101958,5.065842625341832,0.1957505443891545
command_light,command,light,21,0.55,0.03,1.025398528954024,1.025398528954024,0.4660902404336472,0.00041948121639028246,4.7627562840882245,-0.1073357968644526
command_light,command,light,22,0.55,0.03,1.0448127297192185,1.0448127297192185,0.4749148771450993,0.00042742338943058936,4.587679853056706,-0.2824122278959713
command_light,command,light,23,0.55,0.03,0.974866471561542,0.974866471561542,0.44312112343706456,0.0003988090110933581,5.003767352779763,0.1336752718270855
command_light,command,light,24,0.55,0.03,1.04734796272491,1.04734796272491,0.47606725578404996,0.00042846053020564493,4.646407582084715,-0.2236844988679625
command_light,command,light,25,0.55,0.03,1.0085523561886431,1.0085523561886431,0.4584328891766559,0.00041258960025899034,4.735903769559799,-0.13418831139287768
command_light,command,light,26,0.55,0.03,1.0132916708988746,1.0132916708988746,0.46058712313585204,0.00041452841082226683,4.847605204840349,-0.022486876112328247
command_light,command,light,27,0.55,0.03,1.0340255766683095,1.0340255766683095,0.47001162575832245,0.00042301046318249017,4.6822304247299105,-0.18786165622276663
command_light,command,light,28,0.55,0.03,1.011261770734235,1.011261770734235,0.45966444124283407,0.00041369799711855063,4.713507799451631,-0.15658428150104609
command_light,command,light,29,0.55,0.03,0.9986557955511614,0.9986557955511614,0.45393445252325515,0.00040854100727092963,4.859978896839241,-0.010113184113436091
command_light,command,light,30,0.55,0.03,1.0472402632185938,1.0472402632185938,0.4760183014629971,0.0004284164713166974,4.815855888092792,-0.0542361928598849
command_light,command,light,31,0.55,0.03,1.049084696017794,1.049084696017794,0.4768566800080881,0.0004291710120072793,4.777327447451548,-0.09276463350112873
command_light,command,light,32,0.55,0.03,1.0146347119850279,1.0146347119850279,0.46119759635683083,0.00041507783672114774,4.805287722232782,-0.0648043587198952
command_light,command,light,33,0.55,0.03,0.9504588123705979,0.9504588123705979,0.4320267328957263,0.00038882405960615363,5.034154900462718,0.16406281951004065
command_light,command,light,34,0.55,0.03,0.9687869753389173,0.9687869753389173,0.4403577160631442,0.0003963219444568298,5.062222601830604,0.19213052087792715
command_light,command,light,35,0.55,0.03,1.0268016807760032,1.0268016807760032,0.46672803671636504,0.0004200552330447285,4.826512690784684,-0.04357939016799328
command_light,command,light,36,0.55,0.03,1.029302540092135,1.029302540092135,0.4678647909509704,0.00042107831185587334,4.6697927700091135,-0.20029931094356357
command_light,command,light,37,0.55,0.03,1.047287995120742,1.047287995120742,0.47603999778215544,0.00042843599800393987,4.664546033298656,-0.20554604765402118
command_light,command,light,38,0.55,0.03,0.9848314039918898,0.9848314039918898,0.4476506381781317,0.00040288557436031855,4.9129947836177426,0.04290270266506546
command_light,command,light,39,0.55,0.03,0.982830933879726,0.982830933879726,0.4467413335816936,0.0004020672002235242,4.879156320265372,0.009064239312694511
command_light,command,light,0,0.707,0.03,0.9547458379731567,0.9547458379731567,0.3376046103158263,0.00030384414928424366,6.525285973366131,0.2819558215864415
command_light,command,light,1,0.707,0.03,1.018778031374821,1.018778031374821,0.3602468286332465,0.00032422214576992184,6.062286199836969,-0.18104395194272094
command_light,command,light,2,0.707,0.03,1.0343755407862565,1.0343755407862565,0.36576221385652635,0.0003291859924708737,6.130293537644624,-0.1130366141350656
command_light,command,light,3,0.707,0.03,0.9950743861871212,0.9950743861871212,0.3518650587648944,0.0003166785528884049,6.331697128069175,0.08836697628948542
command_light,command,light,4,0.707,0.03,1.0137544628575663,1.0137544628575663,0.3584704606992809,0.0003226234146293528,6.239202158896799,-0.004127992882890119
command_light,command,light,5,0.707,0.03,1.0335823334146697,1.0335823334146697,0.3654817303446498,0.0003289335573101848,6.218548577389999,-0.02478157438969042
command_light,command,light,6,0.707,0.03,0.9594464905021215,0.9594464905021215,0.3392667929639751,0.0003053401136675776,6.531935535765864,0.28860538398617486
command_light,command,light,7,0.707,0.03,0.9588968303902418,0.9588968303902418,0.3390724294166343,0.00030516518647497086,6.601064426181009,0.3577342744013192
command_light,command,light,8,0.707,0.03,1.009670944342847,1.009670944342847,0.35702650082844667,0.000321323850745602,6.147914776279498,-0.09541537550019186
command_light,command,light,9,0.707,0.03,1.0218624150473512,1.0218624150473512,0.3613374876405061,0.0003252037388764555,6.044590153762403,-0.19873999801728637
command_light,command,light,10,0.707,0.03,1.0066807586380173,1.0066807586380173,0.3559691508620995,0.00032037223577588956,6.356500999747291,0.11317084796760124
command_light,command,light,11,0.707,0.03,0.9756973191493329,0.9756973191493329,0.34501319630457317,0.00031051187667411587,6.418249737076339,0.17491958529664942
command_light,command,light,12,0.707,0.03,0.9904964992827939,0.9904964992827939,0.35024628687510395,0.00031522165818759353,6.2037083897062955,-0.03962176207339407
command_light,command,light,13,0.707,0.03,1.0280168635211258,1.0280168635211258,0.3635137424049243,0.00032716236816443187,6.104277657386446,-0.1390524943932432
command_light,command,light,14,0.707,0.03,1.007750064554766,1.007750064554766,0.35634726469404737,0.0003207125382246426,6.282319706992274,0.03898955521258429
command_light,command,light,15,0.707,0.03,1.0135447330659013,1.0135447330659013,0.35839629882104007,0.00032255666893893603,6.267257368455268,0.0239272166755784
command_light,command,light,16,0.707,0.03,1.0461542413815719,1.0461542413815719,0.36992724235557706,0.00033293451812001934,5.913121211668111,-0.33020894011157864
command_light,command,light,17,0.707,0.03,0.956177772784585,0.956177772784585,0.3381109521869113,0.00030429985696822014,6.582261799873747,0.3389316480940572
command_light,command,light,18,0.707,0.03,0.9926457175684348,0.9926457175684348,0.35100626505248755,0.0003159056385472388,6.296580530363981,0.05325037858429127
command_light,command,light,19,0.707,0.03,1.0409996463858375,1.0409996463858375,0.3681045425692495,0.00033129408831232457,5.906184566767582,-0.3371455850121077
command_light,command,light,20,0.707,0.03,1.0221019002655707,1.0221019002655707,0.36142217123959364,0.00032527995411563425,6.12970110600207,-0.11362904577761945
command_light,command,light,21,0.707,0.03,0.969585411969622,0.969585411969622,0.3428519844305594,0.00030856678598750346,6.469086142082957,0.22575599030326732
command_light,command,light,22,0.707,0.03,1.024423090020278,1.024423090020278,0.36224295969599646,0.0003260186637263968,5.969698663922976,-0.2736314878567132
command_light,command,light,23,0.707,0.03,0.9761247237462339,0.9761247237462339,0.3451643294717942,0.0003106478965246148,6.311664644639828,0.0683344928601386
command_light,command,light,24,0.707,0.03,0.9663576459956399,0.9663576459956399,0.34171062446804806,0.00030753956202124325,6.459470951841768,0.21614080006207814
command_light,command,light,25,0.707,0.03,0.9680304453465897,0.9680304453465897,0.3423021376755975,0.00030807192390803773,6.510933423988419,0.2676032722087296
command_light,command,light,26,0.707,0.03,0.9606751621081278,0.9606751621081278,0.33970125958561803,0.0003057311336270562,6.505530198552903,0.26220004677321374
command_light,command,light,27,0.707,0.03,0.9740400412448669,0.9740400412448669,0.3444271715858794,0.00030998445442729144,6.437710984455586,0.1943808326758969
command_light,command,light,28,0.707,0.03,1.0363832094794783,1.0363832094794783,0.366472139137015,0.0003298249252233135,5.962008583751267,-0.2813215680284227
command_light,command,light,29,0.707,0.03,0.9575377566625005,0.9575377566625005,0.3385918517194132,0.0003047326665474719,6.392941571682705,0.14961141990301563
command_light,command,light,30,0.707,0.03,1.0377319533434284,1.0377319533434284,0.3669490641242675,0.0003302541577118407,5.8495132129371825,-0.393816938842507
command_light,command,light,31,0.707,0.03,0.9743681506052946,0.9743681506052946,0.3445431932833432,0.00031008887395500887,6.278954924464984,0.03562477268529474
command_light,command,light,32,0.707,0.03,0.9904207047829863,0.9904207047829863,0.3502194854253841,0.0003151975368828457,6.484119263871062,0.2407891120913721
command_light,command,light,33,0.707,0.03,1.0120713273008035,1.0120713273008035,0.3578752925391809,0.0003220877632852628,5.924329808937406,-0.3190003428422834
command_light,command,light,34,0.707,0.03,1.0456803817638538,1.0456803817638538,0.3697596823776004,0.0003327837141398403,5.945167195896143,-0.29816295588354613
command_light,command,light,35,0.707,0.03,0.9698913116429325,0.9698913116429325,0.34296015263187146,0.0003086641373686843,6.569674037882153,0.3263438861024639
command_light,command,light,36,0.707,0.03,0.9504275560012886,0.9504275560012886,0.3360776364926763,0.00030246987284340864,6.60020309194697,0.3568729401672801
command_light,command,light,37,0.707,0.03,1.048824367923403,1.048824367923403,0.37087141722892614,0.0003337842755060335,5.942962363591136,-0.30036778818855314
command_light,command,light,38,0.707,0.03,0.9868271909241436,0.9868271909241436,0.3489487945276321,0.0003140539150748689,6.371319678477233,0.1279895266975437
command_light,command,light,39,0.707,0.03,1.0436035447207717,1.0436035447207717,0.3690252986989999,0.0003321227688290999,6.113869537948612,-0.12946061383107743
command_light,command,light,0,1.0,0.03,0.9894711782496372,0.9894711782496372,0.2473677945624093,0.00022263101510616834,8.981232611222866,0.18752143137994004
command_light,command,light,1,1.0,0.03,1.0157736622150757,1.0157736622150757,0.2539434155537689,0.00022854907399839203,8.632665535750677,-0.16104564409224942
command_light,command,light,2,1.0,0.03,0.9861094209814208,0.9861094209814208,0.2465273552453552,0.0002218746197208197,9.000831870456032,0.207120690613106
command_light,command,light,3,1.0,0.03,0.9611385320061402,0.9611385320061402,0.24028463300153505,0.00021625616970138154,9.202839116126956,0.40912793628402966
command_light,command,light,4,1.0,0.03,0.9624119942711252,0.9624119942711252,0.2406029985677813,0.00021654269871100316,9.220551562354233,0.4268403825113065
command_light,command,light,5,1.0,0.03,0.9508977010846655,0.9508977010846655,0.23772442527116638,0.00021395198274404975,9.337343261607163,0.5436320817642368
command_light,command,light,6,1.0,0.03,0.960927044198415,0.960927044198415,0.24023176104960375,0.00021620858494464338,8.971884575447195,0.1781733956042686
command_light,command,light,7,1.0,0.03,1.0230884528700122,1.0230884528700122,0.25577211321750304,0.00023019490189575274,8.68926117268671,-0.10445000715621688
command_light,command,light,8,1.0,0.03,1.0115988498684714,1.0115988498684714,0.25289971246711784,0.00022760974122040605,8.63567714845664,-0.15803403138628624
command_light,command,light,9,1.0,0.03,1.0057681034049997,1.0057681034049997,0.2514420258512499,0.00022629782326612493,8.711760085010194,-0.081951094832732
command_light,command,light,10,1.0,0.03,0.9628667347987785,0.9628667347987785,0.24071668369969462,0.00021664501532972516,9.14733409242108,0.35362291257815315
command_light,command,light,11,1.0,0.03,1.0433395102379264,1.0433395102379264,0.2608348775594816,0.00023475138980353342,8.358003095504113,-0.43570808433881325
command_light,command,light,12,1.0,0.03,0.9501077158226872,0.9501077158226872,0.2375269289556718,0.0002137742360601046,9.383270336943461,0.5895591571005347
command_light,command,light,13,1.0,0.03,1.0158317809754116,1.0158317809754116,0.2539579452438529,0.0002285621507194676,8.408788722328001,-0.38492245751492504
command_light,command,light,14,1.0,0.03,0.9605369526538862,0.9605369526538862,0.24013423816347154,0.00021612081434712439,9.083752446065947,0.29004126622302095
command_light,command,light,15,1.0,0.03,1.0425299413127418,1.0425299413127418,0.26063248532818545,0.0002345692367953669,8.451376518517435,-0.3423346613254914
command_light,command,light,16,1.0,0.03,0.9530771655359153,0.9530771655359153,0.23826929138397882,0.00021444236224558093,9.239253898691235,0.44554271884830854
command_light,command,light,17,1.0,0.03,0.9538497349263382,0.9538497349263382,0.23846243373158454,0.0002146161903584261,9.396221494543475,0.6025103147005488
command_light,command,light,18,1.0,0.03,1.045911465127971,1.045911465127971,0.26147786628199277,0.00023533007965379347,8.487513622198549,-0.30619755764437784
command_light,command,light,19,1.0,0.03,1.0321180227751134,1.0321180227751134,0.25802950569377836,0.00023222655512440053,8.3507060669886,-0.4430051128543262
command_light,command,light,20,1.0,0.03,0.9602258201212752,0.9602258201212752,0.2400564550303188,0.0002160508095272869,9.125408084210374,0.3316969043674476
command_light,command,light,21,1.0,0.03,0.9979425296682376,0.9979425296682376,0.2494856324170594,0.00022453706917535346,8.83668167326087,0.042970493417943345
command_light,command,light,22,1.0,0.03,1.0163959952880581,1.0163959952880581,0.25409899882201453,0.00022868909893981307,8.720881882661292,-0.07282929718163444
command_light,command,light,23,1.0,0.03,1.004626170979394,1.004626170979394,0.2511565427448485,0.00022604088847036363,8.801351709956855,0.007640530113928179
command_light,command,light,24,1.0,0.03,0.9540998513246857,0.9540998513246857,0.23852496283117142,0.00021467246654805427,9.191688363362296,0.3979771835193695
command_light,command,light,25,1.0,0.03,1.0179808796818202,1.0179808796818202,0.25449521992045504,0.00022904569792840952,8.639090103759155,-0.15462107608377096
command_light,command,light,26,1.0,0.03,0.9753794524313262,0.9753794524313262,0.24384486310783154,0.00021946037679704839,9.141282059364334,0.34757087952140786
command_light,command,light,27,1.0,0.03,1.049862990897324,1.049862990897324,0.262465747724331,0.00023621917295189792,8.320863008138282,-0.4728481717046442
command_light,command,light,28,1.0,0.03,0.9989717297968033,0.9989717297968033,0.24974293244920082,0.00022476863920428073,8.781387411411263,-0.012323768431663495
command_light,command,light,29,1.0,0.03,0.9977035724356442,0.9977035724356442,0.24942589310891106,0.00022448330379801996,8.810814695594605,0.017103515751678344
command_light,command,light,30,1.0,0.03,0.9998383596878622,0.9998383596878622,0.24995958992196554,0.00022496363092976897,8.64979113095904,-0.14392004888388676
command_light,command,light,31,1.0,0.03,1.0443919839124345,1.0443919839124345,0.2610979959781086,0.00023498819638029776,8.327211728786668,-0.4664994510562579
command_light,command,light,32,1.0,0.03,0.9736630566488879,0.9736630566488879,0.24341576416222196,0.00021907418774599977,9.076635186247472,0.28292400640454574
command_light,command,light,33,1.0,0.03,1.0028388059664926,1.0028388059664926,0.25070970149162314,0.00022563873134246083,8.93235816047836,0.1386469806354338
command_light,command,light,34,1.0,0.03,0.9851537726313593,0.9851537726313593,0.24628844315783982,0.00022165959884205583,8.90555063440981,0.11183945456688349
command_light,command,light,35,1.0,0.03,1.0070216745867138,1.0070216745867138,0.25175541864667844,0.0002265798767820106,8.684813325968841,-0.10889785387408502
command_light,command,light,36,1.0,0.03,1.0405938424560945,1.0405938424560945,0.26014846061402364,0.00023413361455262128,8.551044799564437,-0.2426663802784894
command_light,command,light,37,1.0,0.03,0.9591202560635621,0.9591202560635621,0.23978006401589053,0.00021580205761430148,9.006876520239562,0.21316534039663537
command_light,command,light,38,1.0,0.03,0.9525841771504503,0.9525841771504503,0.23814604428761257,0.0002143314398588513,9.17095414726218,0.377242967419253
command_light,command,light,39,1.0,0.03,0.9980178366629657,0.9980178366629657,0.24950445916574143,0.00022455401324916727,8.782596285921592,-0.011114893921334357
command_moderate,command,moderate,0,0.1,0.06,1.070275251896911,1.070275251896911,2.6756881297422774,0.009632477267072198,3.0728165704840684,2.109037722648281
command_moderate,command,moderate,1,0.1,0.06,1.0219689116971105,1.0219689116971105,2.554922279242776,0.009197720205273993,2.9283587692339816,1.9645799213981943
command_moderate,command,moderate,2,0.1,0.06,1.064640804524214,1.064640804524214,2.6616020113105345,0.009581767240717924,3.1027334012236607,2.1389545533878733
command_moderate,command,moderate,3,0.1,0.06,0.9494553446351764,0.9494553446351764,2.373638361587941,0.008545098101716588,2.3673585164200865,1.4035796685842992
command_moderate,command,moderate,4,0.1,0.06,1.0972875166723584,1.0972875166723584,2.7432187916808957,0.009875587650051225,2.9307851691704925,1.967006321334705
command_moderate,command,moderate,5,0.1,0.06,1.0626816718427827,1.0626816718427827,2.656704179606957,0.009564135046585045,3.24420009612081,2.280421248285023
command_moderate,command,moderate,6,0.1,0.06,0.9145436471190967,0.9145436471190967,2.286359117797742,0.00823089282407187,2.5157876942846995,1.5520088464489121
command_moderate,command,moderate,7,0.1,0.06,0.9549578655427773,0.9549578655427773,2.387394663856943,0.008594620789884995,3.503932603744917,2.5401537559091296
command_moderate,command,moderate,8,0.1,0.06,0.948058271556091,0.948058271556091,2.3701456788902275,0.008532524444004819,2.991062532940327,2.0272836851045395
command_moderate,command,moderate,9,0.1,0.06,0.9729127997556322,0.9729127997556322,2.43228199938908,0.008756215197800689,2.910684605052464,1.9469057572166766
command_moderate,command,moderate,10,0.1,0.06,1.0096763245876454,1.0096763245876454,2.5241908114691136,0.009087086921288809,3.027505172610536,2.063726324774749
command_moderate,command,moderate,11,0.1,0.06,0.931128982923739,0.931128982923739,2.3278224573093476,0.00838016084631365,2.910523613720106,1.9467447658843184
command_moderate,command,moderate,12,0.1,0.06,1.03197329643279,1.03197329643279,2.5799332410819744,0.009287759667895107,2.5266764895324103,1.562897641696623
command_moderate,command,moderate,13,0.1,0.06,0.9294095507202763,0.9294095507202763,2.3235238768006905,0.008364685956482485,3.0091583529460135,2.045379505110226
command_moderate,command,moderate,14,0.1,0.06,1.071837619341839,1.071837619341839,2.6795940483545975,0.00964653857407655,3.307703872596445,2.3439250247606576
command_moderate,command,moderate,15,0.1,0.06,0.9126832309098757,0.9126832309098757,2.281708077274689,0.00821414907818888,2.9213845146673263,1.957605666831539
command_moderate,command,moderate,16,0.1,0.06,1.0503498443865014,1.0503498443865014,2.625874610966253,0.009453148599478512,2.7231977079809364,1.759418860145149
command_moderate,command,moderate,17,0.1,0.06,1.092495021385581,1.092495021385581,2.7312375534639526,0.00983245519247023,2.933214152140305,1.9694353043045174
command_moderate,command,moderate,18,0.1,0.06,0.9772478431352951,0.9772478431352951,2.443119607838238,0.008795230588217656,3.1090566145249214,2.145277766689134
command_moderate,command,moderate,19,0.1,0.06,1.021288406425578,1.021288406425578,2.553221016063945,0.009191595657830202,3.3283811692308545,2.364602321395067
command_moderate,command,moderate,20,0.1,0.06,1.0461826307649233,1.0461826307649233,2.615456576912308,0.009415643676884309,2.5971456226590295,1.633366774823242
command_moderate,command,moderate,21,0.1,0.06,1.0873729411593402,1.0873729411593402,2.7184323528983505,0.009786356470434061,2.7526012001302007,1.7888223522944133
command_moderate,command,moderate,22,0.1,0.06,0.9086512020994916,0.9086512020994916,2.2716280052487288,0.008177860818895424,3.0132986160878694,2.049519768252082
command_moderate,command,moderate,23,0.1,0.06,1.0862619179602553,1.0862619179602553,2.715654794900638,0.009776357261642296,2.9575709367712752,1.9937920889354879
command_moderate,command,moderate,24,0.1,0.06,0.9734704835143689,0.9734704835143689,2.433676208785922,0.008761234351629319,2.5503581465129055,1.586579298677118
command_moderate,command,moderate,25,0.1,0.06,1.0145738689181372,1.0145738689181372,2.536434672295343,0.009131164820263235,3.7448310479528524,2.781052200117065
command_moderate,command,moderate,26,0.1,0.06,0.9758487564806936,0.9758487564806936,2.439621891201734,0.008782638808326242,2.717137782695241,1.7533589348594538
command_moderate,command,moderate,27,0.1,0.06,0.9198765740174983,0.9198765740174983,2.2996914350437456,0.008278889166157485,2.578826561051079,1.6150477132152918
command_moderate,command,moderate,28,0.1,0.06,1.053058117471969,1.053058117471969,2.6326452936799227,0.009477523057247722,2.5918094522380453,1.6280306044022579
command_moderate,command,moderate,29,0.1,0.06,1.0803872151769371,1.0803872151769371,2.7009680379423426,0.009723484936592433,3.133318623584736,2.1695397757489485
command_moderate,command,moderate,30,0.1,0.06,1.0425497565743218,1.0425497565743218,2.6063743914358044,0.009382947809168896,2.972450963469085,2.008672115633298
command_moderate,command,moderate,31,0.1,0.06,0.96779026492079,0.96779026492079,2.419475662301975,0.00871011238428711,2.209255475150547,1.2454766273147597
command_moderate,command,moderate,32,0.1,0.06,0.9501823277086534,0.9501823277086534,2.3754558192716333,0.00855164094937788,2.8205139203191436,1.8567350724833562
command_moderate,command,moderate,33,0.1,0.06,1.0789915645334835,1.0789915645334835,2.6974789113337088,0.009710924080801351,3.099592247514226,2.1358133996784385
command_moderate,command,moderate,34,0.1,0.06,0.9684086041944979,0.9684086041944979,2.4210215104862445,0.00871567743775048,2.467666382351298,1.5038875345155107
command_moderate,command,moderate,35,0.1,0.06,1.051560466443291,1.051560466443291,2.628901166108227,0.009464044197989617,2.937633738924922,1.9738548910891347
command_moderate,command,moderate,36,0.1,0.06,0.971558278551254,0.971558278551254,2.428895696378135,0.008744024506961285,3.351374102302416,2.387595254466629
command_moderate,command,moderate,37,0.1,0.06,1.0306240595477896,1.0306240595477896,2.576560148869474,0.009275616535930106,2.8811362327186423,1.917357384882855
command_moderate,command,moderate,38,0.1,0.06,1.0454530619710085,1.0454530619710085,2.613632654927521,0.009409077557739075,3.0524410209487858,2.0886621731129984
command_moderate,command,moderate,39,0.1,0.06,0.9002848016046057,0.9002848016046057,2.250712004011514,0.008102563214441449,2.9109215850262036,1.9471427371904162
command_moderate,command,moderate,0,0.15,0.06,1.058736166689088,1.058736166689088,1.7645602778151468,0.006352417000134529,2.5688766612796234,1.204277333234532
command_moderate,command,moderate,1,0.15,0.06,0.9794014944826989,0.9794014944826989,1.6323358241378314,0.005876408966896193,2.4750748801517153,1.1104755521066239
command_moderate,command,moderate,2,0.15,0.06,1.0802115959773575,1.0802115959773575,1.8003526599622626,0.006481269575864145,2.081735646183096,0.7171363181380046
command_moderate,command,moderate,3,0.15,0.06,1.0637657666343256,1.0637657666343256,1.772942944390543,0.006382594599805954,2.6069472657258097,1.2423479376807183
command_moderate,command,moderate,4,0.15,0.06,1.0599834827449401,1.0599834827449401,1.7666391379082336,0.006359900896469641,2.7785331919198786,1.4139338638747871
command_moderate,command,moderate,5,0.15,0.06,0.9665208230434356,0.9665208230434356,1.610868038405726,0.005799124938260613,2.5248611318292724,1.160261803784181
command_moderate,command,moderate,6,0.15,0.06,1.0586589456516202,1.0586589456516202,1.7644315760860338,0.006351953673909722,2.469204039478692,1.1046047114336004
command_moderate,command,moderate,7,0.15,0.06,0.9984344108200743,0.9984344108200743,1.6640573513667907,0.005990606464920447,2.371282408664106,1.0066830806190146
command_moderate,command,moderate,8,0.15,0.06,1.0846011944391505,1.0846011944391505,1.8076686573985843,0.006507607166634903,2.372902163728776,1.0083028356836847
command_moderate,command,moderate,9,0.15,0.06,1.0890389063720243,1.0890389063720243,1.8150648439533739,0.006534233438232145,2.808372810371325,1.4437734823262336
command_moderate,command,moderate,10,0.15,0.06,1.0516377937129002,1.0516377937129002,1.7527296561881671,0.006309826762277401,2.4584816769447837,1.0938823488996923
command_moderate,command,moderate,11,0.15,0.06,0.9507619809134721,0.9507619809134721,1.5846033015224534,0.005704571885480832,2.4266806501990317,1.0620813221539402
command_moderate,command,moderate,12,0.15,0.06,1.0151614298882303,1.0151614298882303,1.6919357164803839,0.006090968579329382,2.297205754647254,0.9326064266021625
command_moderate,command,moderate,13,0.15,0.06,0.9900401639490811,0.9900401639490811,1.6500669399151353,0.005940240983694487,2.627763851835584,1.2631645237904927
command_moderate,command,moderate,14,0.15,0.06,0.926531250424865,0.926531250424865,1.5442187507081082,0.005559187502549189,2.771268037895118,1.4066687098500268
command_moderate,command,moderate,15,0.15,0.06,1.0219820604041092,1.0219820604041092,1.7033034340068487,0.006131892362424655,2.7440595753416077,1.3794602472965163
command_moderate,command,moderate,16,0.15,0.06,1.0606504197263353,1.0606504197263353,1.7677506995438923,0.006363902518358012,2.4915231735713306,1.1269238455262391
command_moderate,command,moderate,17,0.15,0.06,0.9434269208313826,0.9434269208313826,1.5723782013856378,0.005660561524988296,2.3204522658153417,0.9558529377702503
command_moderate,command,moderate,18,0.15,0.06,1.079980378001934,1.079980378001934,1.7999672966698899,0.0064798822680116035,2.87321779888455,1.5086184708394585
command_moderate,command,moderate,19,0.15,0.06,0.938267110186264,0.938267110186264,1.5637785169771066,0.0056296026611175835,2.2084947557509076,0.8438954277058162
command_moderate,command,moderate,20,0.15,0.06,1.0931680556618875,1.0931680556618875,1.821946759436479,0.006559008333971324,2.575676686972157,1.2110773589270656
command_moderate,command,moderate,21,0.15,0.06,1.0613635489822932,1.0613635489822932,1.7689392483038222,0.00636818129389376,2.2736670979835454,0.909067769938454
