environment_name,mode,level,trial_index,zeta,noise_std,gust_std,short_period_scale,phugoid_scale,control_scale,stability_flag,true_iae,true_ise,peak_abs_error,mean_abs_error,observed_iae,excess_true_iae_over_clean,shadow_mass_l2_trial,occupancy_proxy_l2,nuisance_power_scalar
command_moderate,command,moderate,136,0.35,10.0,0.5,1.0444468425425841,0.9322575554101543,1.077155280433489,1,949.3150244251619,6126.728450758192,11.875846420485253,5.272128592815769,,-126.43200470147121,0.2183857683068381,21.893173272760517,100.25
command_moderate,command,moderate,136,0.5,10.0,0.5,1.0444468425425841,0.9322575554101543,1.077155280433489,1,748.8731177071463,3992.0502626799384,10.643988851902627,4.158859674680206,,-111.54206242379973,0.21961841970678114,22.01674657560481,100.25
command_moderate,command,moderate,136,0.707,10.0,0.5,1.0444468425425841,0.9322575554101543,1.077155280433489,1,725.6298771827476,3774.8814931951038,10.499584514785624,4.02975866532495,,-108.85807242542148,0.22428400800329854,22.484471802330678,100.25
command_moderate,command,moderate,136,1.0,10.0,0.5,1.0444468425425841,0.9322575554101543,1.077155280433489,1,628.1987110593421,2927.884391712414,9.959790747885464,3.4887215050746936,,-94.27404056158082,0.25310547623244484,25.373823992302594,100.25
command_moderate,command,moderate,137,0.15,10.0,0.5,0.9830293734303239,0.9618821824970523,0.9800779508430695,1,681.0512478663887,3077.640324898079,8.574217931224013,3.7830647361307626,,-34.53269055653027,0.37735835425278613,37.83017501384181,100.25
command_moderate,command,moderate,137,0.2,10.0,0.5,0.9830293734303239,0.9618821824970523,0.9800779508430695,1,628.7793709303821,2740.2645260923005,7.971557943123827,3.492377651749745,,-22.46321699302473,0.2720046360026084,27.26846475926149,100.25
command_moderate,command,moderate,137,0.25,10.0,0.5,0.9830293734303239,0.9618821824970523,0.9800779508430695,1,1007.3907884241987,6398.422327996284,10.962300508137346,5.595098859238905,,-26.09219662665396,0.2222779946727532,22.283368965943506,100.25
command_moderate,command,moderate,137,0.35,10.0,0.5,0.9830293734303239,0.9618821824970523,0.9800779508430695,1,1050.5244117050804,6907.334312034623,11.327866737297896,5.834649843258678,,-25.22261742155274,0.2136842128954402,21.42184234276788,100.25
command_moderate,command,moderate,137,0.5,10.0,0.5,0.9830293734303239,0.9618821824970523,0.9800779508430695,1,833.6812281298588,4502.413960768461,9.299552600440435,4.63038723148358,,-26.733952001087232,0.21513309732996577,21.567093007329067,100.25
command_moderate,command,moderate,137,0.707,10.0,0.5,0.9830293734303239,0.9618821824970523,0.9800779508430695,1,807.8818799088423,4253.494755555985,9.137796906113138,4.4870995729077015,,-26.60606969932678,0.21965461335377312,22.020374988715755,100.25
command_moderate,command,moderate,137,1.0,10.0,0.5,0.9830293734303239,0.9618821824970523,0.9800779508430695,1,697.5090929260919,3276.55785037691,8.522897124916398,3.874108314575696,,-24.96365869483111,0.24737063514914254,24.79890617370154,100.25
command_moderate,command,moderate,138,0.15,10.0,0.5,1.06441740081963,1.0942206625819701,1.0895866492729989,1,726.5651903918854,3429.518637413601,9.048895468191404,4.036257579423298,,10.981251968966376,0.3924800167789188,39.34612168208661,100.25
command_moderate,command,moderate,138,0.2,10.0,0.5,1.06441740081963,1.0942206625819701,1.0895866492729989,1,675.1651852367839,3082.0615219106185,8.10705302587525,3.7503659256519524,,23.922597313377082,0.28065734718054675,28.135899054849812,100.25
command_moderate,command,moderate,138,0.25,10.0,0.5,1.06441740081963,1.0942206625819701,1.0895866492729989,1,1059.009798805861,6849.109394605004,10.408420630518524,5.8823180626975144,,25.526813755008334,0.23116385384408564,23.174176347869587,100.25
command_moderate,command,moderate,138,0.35,10.0,0.5,1.06441740081963,1.0942206625819701,1.0895866492729989,1,1101.3945186636229,7356.995435907929,10.560586283618857,6.117740529340167,,25.647489536989724,0.2217831703494125,22.233762827528604,100.25
command_moderate,command,moderate,138,0.5,10.0,0.5,1.06441740081963,1.0942206625819701,1.0895866492729989,1,885.1221241443448,4909.5392449221545,9.270046955665318,4.916484305715724,,24.706944013398697,0.22132505292774804,22.18783655600674,100.25
command_moderate,command,moderate,138,0.707,10.0,0.5,1.06441740081963,1.0942206625819701,1.0895866492729989,1,859.0265934395504,4653.774112956239,9.116641526694586,4.7715457784435085,,24.538643831381364,0.2260335275002145,22.659861131896502,100.25
command_moderate,command,moderate,138,1.0,10.0,0.5,1.06441740081963,1.0942206625819701,1.0895866492729989,1,746.2881456884984,3645.1250774362725,8.418288765954934,4.1453830437646175,,23.815394067575426,0.2552903154681293,25.592854125679963,100.25
command_moderate,command,moderate,139,0.15,10.0,0.5,0.9729319805579802,1.0435071897908323,0.9714400097235965,1,775.8028629374644,3926.8667936646066,9.584565826004223,4.309179226166212,,60.21892451454539,0.37511659269635445,37.60543841780953,100.25
command_moderate,command,moderate,139,0.2,10.0,0.5,0.9729319805579802,1.0435071897908323,0.9714400097235965,1,715.732719525454,3729.2034688150507,9.54674239630937,3.975246329972422,,64.49013160204709,0.2704960396749882,27.117227977417567,100.25
command_moderate,command,moderate,139,0.25,10.0,0.5,0.9729319805579802,1.0435071897908323,0.9714400097235965,1,1102.6152371691894,7940.555782288781,11.987742109880045,6.124118776052401,,69.13225211833674,0.22045508048245335,22.100621818365948,100.25
command_moderate,command,moderate,139,0.35,10.0,0.5,0.9729319805579802,1.0435071897908323,0.9714400097235965,1,1145.9358864900944,8509.746960167557,12.264647648627431,6.364735756991301,,70.18885736346124,0.2119704014652228,21.250032746888586,100.25
command_moderate,command,moderate,139,0.5,10.0,0.5,0.9729319805579802,1.0435071897908323,0.9714400097235965,1,925.3608025966781,5790.220808462182,10.916253530823653,5.139604822420963,,64.94562246573207,0.21405201141189273,21.458714144042247,100.25
command_moderate,command,moderate,139,0.707,10.0,0.5,0.9729319805579802,1.0435071897908323,0.9714400097235965,1,898.9212437353276,5503.942943646878,10.728768120724908,4.992748079532414,,64.43329412715855,0.21854968758416607,21.909606180312647,100.25
command_moderate,command,moderate,139,1.0,10.0,0.5,0.9729319805579802,1.0435071897908323,0.9714400097235965,1,785.9921448467329,4366.845766943387,9.991062566072031,4.365483114717334,,63.51939322580995,0.24607017527082342,24.66853507090005,100.25
command_moderate,command,moderate,140,0.15,10.0,0.5,1.0520991786403682,0.9079325156301813,0.9137874188008654,1,749.376399118048,3599.3721376222356,8.77750347026571,4.1626054183436185,,33.792460695128966,0.39994506209293534,40.09449247481677,100.25
command_moderate,command,moderate,140,0.2,10.0,0.5,1.0520991786403682,0.9079325156301813,0.9137874188008654,1,685.0332996338908,3300.6100542330328,9.105529927156354,3.8050680157335144,,33.79071171048395,0.29105038477022,29.177801073214553,100.25
command_moderate,command,moderate,140,0.25,10.0,0.5,1.0520991786403682,0.9079325156301813,0.9137874188008654,1,1069.871154390427,7315.628681967257,11.996478657353904,5.942637766587506,,36.38816933957423,0.2552421992982905,25.58803047965362,100.25
command_moderate,command,moderate,140,0.35,10.0,0.5,1.0520991786403682,0.9079325156301813,0.9137874188008654,1,1112.5726360819317,7858.441732569652,12.236460523202496,6.179803310083338,,36.825606955298554,0.2447117689578165,24.532354838021103,100.25
command_moderate,command,moderate,140,0.5,10.0,0.5,1.0520991786403682,0.9079325156301813,0.9137874188008654,1,895.2652287225242,5245.839700967508,10.300550624677896,4.97281488677289,,34.850048591578116,0.2262829381655548,22.68486455109687,100.25
command_moderate,command,moderate,140,0.707,10.0,0.5,1.0520991786403682,0.9079325156301813,0.9137874188008654,1,869.0966192533689,4974.146030156749,10.131915405976997,4.827459212022178,,34.608669645199825,0.2309435991448335,23.152095814269558,100.25
command_moderate,command,moderate,140,1.0,10.0,0.5,1.0520991786403682,0.9079325156301813,0.9137874188008654,1,756.0137382598816,3899.7345139728777,9.486126726823073,4.199323822512186,,33.54098663895866,0.26057552023453173,26.122695903511808,100.25
command_moderate,command,moderate,141,0.15,10.0,0.5,0.940198569017177,1.0442807552625935,1.0950775820960366,1,758.2169323838754,3712.6231896670906,9.113119142333915,4.211457543557362,,42.632993960956355,0.36210918084282767,36.30144537949347,100.25
command_moderate,command,moderate,141,0.2,10.0,0.5,0.940198569017177,1.0442807552625935,1.0950775820960366,1,691.0965062130202,3266.5923548969386,9.116281964121049,3.83834248794156,,39.853918289613375,0.25917956916953305,25.982751809245688,100.25
command_moderate,command,moderate,141,0.25,10.0,0.5,0.940198569017177,1.0442807552625935,1.0950775820960366,1,1073.6391416630204,7272.157988631871,11.63826725103295,5.963083672560894,,40.156156612167706,0.20179365493952517,20.229813907687397,100.25
command_moderate,command,moderate,141,0.35,10.0,0.5,0.940198569017177,1.0442807552625935,1.0950775820960366,1,1116.3971747427859,7817.483973730957,11.851773657675206,6.200585800732098,,40.65014561615271,0.19408929264835373,19.45745158799746,100.25
command_moderate,command,moderate,141,0.5,10.0,0.5,0.940198569017177,1.0442807552625935,1.0950775820960366,1,898.674074324066,5216.441506982769,10.402721098768845,4.991335046863821,,38.25889419312,0.20732221096263312,20.78405164900397,100.25
command_moderate,command,moderate,141,0.707,10.0,0.5,0.940198569017177,1.0442807552625935,1.0950775820960366,1,872.5561323570682,4943.725833672179,10.238880379129473,4.846269348857659,,38.068182748899176,0.21175525614076915,21.228464428112108,100.25
command_moderate,command,moderate,141,1.0,10.0,0.5,0.940198569017177,1.0442807552625935,1.0950775820960366,1,761.0762671269075,3866.3527406111534,9.609874263703531,4.227086445335404,,38.60351550598455,0.23828903633195692,23.88847589227868,100.25
command_moderate,command,moderate,142,0.15,10.0,0.5,1.074132494922621,0.9734512901763578,1.0579694956220953,1,690.2448914393137,3228.8201978261486,8.621758299918383,3.8335965555395175,,-25.33904698360527,0.39705934353424055,39.805199189307615,100.25
command_moderate,command,moderate,142,0.2,10.0,0.5,1.074132494922621,0.9734512901763578,1.0579694956220953,1,635.4481343359728,2832.5507380343724,8.739676013757936,3.528910152372177,,-15.794453587434077,0.2847820075753396,28.549396259427795,100.25
command_moderate,command,moderate,142,0.25,10.0,0.5,1.074132494922621,0.9734512901763578,1.0579694956220953,1,998.8262961676551,6450.002585637507,11.162667950257358,5.547208337451641,,-34.6566888831976,0.23833380524818684,23.89296397613073,100.25
command_moderate,command,moderate,142,0.35,10.0,0.5,1.074132494922621,0.9734512901763578,1.0579694956220953,1,1040.0768462153746,6945.874526245536,11.377605994644469,5.776337562953847,,-35.67018291125851,0.22854827186468482,22.911964254434654,100.25
command_moderate,command,moderate,142,0.5,10.0,0.5,1.074132494922621,0.9734512901763578,1.0579694956220953,1,829.0334357552663,4559.381367818316,9.885930509412937,4.6041355335945635,,-31.381744375679773,0.22369330097460802,22.425253422704454,100.25
command_moderate,command,moderate,142,0.707,10.0,0.5,1.074132494922621,0.9734512901763578,1.0579694956220953,1,804.4789271487161,4314.775838251724,9.725095442521202,4.467754805645561,,-30.009022459452922,0.22842300923465358,22.89940667577402,100.25
command_moderate,command,moderate,142,1.0,10.0,0.5,1.074132494922621,0.9734512901763578,1.0579694956220953,1,699.7325075692045,3355.171622345186,9.010723548821431,3.885972134853652,,-22.74024405171849,0.25804563016451565,25.869074423992693,100.25
command_moderate,command,moderate,143,0.15,10.0,0.5,0.9901069258906371,1.0423972972839348,1.0311088761266354,1,760.3613639047198,3796.8813745598777,9.45326698328374,4.22348562855916,,44.77742548180083,0.3763837763185371,37.73247357593334,100.25
command_moderate,command,moderate,143,0.2,10.0,0.5,0.9901069258906371,1.0423972972839348,1.0311088761266354,1,702.7009305730833,3495.376046255494,10.26535455838949,3.9029676727108926,,51.45834264967641,0.2702514449823485,27.092707359480436,100.25
command_moderate,command,moderate,143,0.25,10.0,0.5,0.9901069258906371,1.0423972972839348,1.0311088761266354,1,1075.418796033577,7294.0286345403265,12.383640078294235,5.973154950529535,,41.93581098272443,0.21824301082844155,21.878861835551266,100.25
command_moderate,command,moderate,143,0.35,10.0,0.5,0.9901069258906371,1.0423972972839348,1.0311088761266354,1,1116.9205080049458,7806.545132679379,12.667822067092594,6.203655963073528,,41.17347887831261,0.20978637951414292,21.031084546292828,100.25
command_moderate,command,moderate,143,0.5,10.0,0.5,0.9901069258906371,1.0423972972839348,1.0311088761266354,1,905.6302908879569,5341.3170267805945,11.339871236661459,5.0301226906952365,,45.21511075701085,0.21435176405653145,21.488764346667278,100.25
command_moderate,command,moderate,143,0.707,10.0,0.5,0.9901069258906371,1.0423972972839348,1.0311088761266354,1,880.1590131246601,5083.573148143578,11.17865590267185,4.888647795653127,,45.67106351649102,0.21889091529155869,21.943814257978758,100.25
command_moderate,command,moderate,143,1.0,10.0,0.5,0.9901069258906371,1.0423972972839348,1.0311088761266354,1,770.4917547323029,4064.7945276774362,10.64329069478908,4.279544731841263,,48.0190031113799,0.24659628505807332,24.721277577071852,100.25
command_moderate,command,moderate,144,0.15,10.0,0.5,0.994773971344974,1.0630506837736924,0.9272483957932508,1,686.2270604132477,3199.5371780582154,9.174610271190375,3.8118676284795345,,-29.356878009671277,0.3829980993023094,38.395559455056514,100.25
command_moderate,command,moderate,144,0.2,10.0,0.5,0.994773971344974,1.0630506837736924,0.9272483957932508,1,629.9127548796357,2820.8687029905996,8.269098580218781,3.4988482624904917,,-21.329833043771146,0.2774300037940916,27.812357880357684,100.25
command_moderate,command,moderate,144,0.25,10.0,0.5,0.994773971344974,1.0630506837736924,0.9272483957932508,1,989.8898616395273,6384.553286260177,10.375095370663416,5.498299955388561,,-43.59312341132534,0.23254328090365645,23.312463910591557,100.25
command_moderate,command,moderate,144,0.35,10.0,0.5,0.994773971344974,1.0630506837736924,0.9272483957932508,1,1030.5864909751044,6878.775866543345,10.674814006652412,5.724349643005054,,-45.160538151528726,0.22343916913840675,22.399776706125277,100.25
command_moderate,command,moderate,144,0.5,10.0,0.5,0.994773971344974,1.0630506837736924,0.9272483957932508,1,823.2783142387575,4505.293374681792,9.480422818913297,4.572871395090367,,-37.13686589218855,0.21808072181942592,21.86259236239745,100.25
command_moderate,command,moderate,144,0.707,10.0,0.5,0.994773971344974,1.0630506837736924,0.9272483957932508,1,798.5819145003896,4265.340078489355,9.336759131152348,4.435698904021798,,-35.90603510777942,0.2226197479180396,22.31762972878347,100.25
command_moderate,command,moderate,144,1.0,10.0,0.5,0.994773971344974,1.0630506837736924,0.9272483957932508,1,693.5433715272101,3321.328875965792,8.80506199353087,3.852271464421522,,-28.929380093712894,0.2507704348747884,25.139736096197538,100.25
command_moderate,command,moderate,145,0.15,10.0,0.5,1.020348483712319,1.0737685406453552,0.9340947933096352,1,729.7550996431037,3434.943147208873,8.41324230543097,4.053636473942518,,14.171161220184672,0.3893271153007884,39.030043308904034,100.25
command_moderate,command,moderate,145,0.2,10.0,0.5,1.020348483712319,1.0737685406453552,0.9340947933096352,1,668.3729207394936,3163.310288466285,8.397096035445117,3.7123021947086463,,17.130332816086707,0.2821286058246018,28.28339273391633,100.25
command_moderate,command,moderate,145,0.25,10.0,0.5,1.020348483712319,1.0737685406453552,0.9340947933096352,1,1044.5293491826747,7067.527264119891,10.933635048921083,5.80137881769632,,11.046364131821974,0.2396849582396431,24.02841706352422,100.25
command_moderate,command,moderate,145,0.35,10.0,0.5,1.020348483712319,1.0737685406453552,0.9340947933096352,1,1087.5986469285358,7600.781435370967,11.13787183414253,6.040598153640667,,11.851617801902648,0.2301138860512242,23.068917076635227,100.25
command_moderate,command,moderate,145,0.5,10.0,0.5,1.020348483712319,1.0737685406453552,0.9340947933096352,1,870.0024315712262,5050.671741069346,10.058975620964759,4.832134368450884,,9.58725144028017,0.22102646385858807,22.157903001823453,100.25
command_moderate,command,moderate,145,0.707,10.0,0.5,1.020348483712319,1.0737685406453552,0.9340947933096352,1,844.2285542819408,4785.826047043889,9.866302432341023,4.688988055999639,,9.740604673771713,0.22562029874757897,22.61843494944479,100.25
command_moderate,command,moderate,145,1.0,10.0,0.5,1.020348483712319,1.0737685406453552,0.9340947933096352,1,735.7208263093399,3744.4851990298366,9.060157190454191,4.0863550675413745,,13.248074688416978,0.2543476251706281,25.498349423355467,100.25
command_moderate,command,moderate,146,0.15,10.0,0.5,1.093652824295086,1.0711830303986305,0.986431066672447,1,744.7345493756272,3746.8136428129537,8.96441356348464,4.136510446450593,,29.150610952708234,0.4065369270848694,40.75532694025816,100.25
command_moderate,command,moderate,146,0.2,10.0,0.5,1.093652824295086,1.0711830303986305,0.986431066672447,1,690.8551763832179,3536.1135964424698,9.017855175395994,3.8375803622404994,,39.612588459811036,0.2938938170100957,29.462855155262094,100.25
command_moderate,command,moderate,146,0.25,10.0,0.5,1.093652824295086,1.0711830303986305,0.986431066672447,1,1064.353625589745,7681.032644310778,11.754121612023127,5.911331059587568,,30.870640538892303,0.2564042285509986,25.704523912237608,100.25
command_moderate,command,moderate,146,0.35,10.0,0.5,1.093652824295086,1.0711830303986305,0.986431066672447,1,1107.3975569112931,8244.92028478241,11.988601454295647,6.150307228219005,,31.65052778465997,0.24551137053301328,24.61251489593458,100.25
command_moderate,command,moderate,146,0.5,10.0,0.5,1.093652824295086,1.0711830303986305,0.986431066672447,1,892.5832354734307,5544.876430532927,10.464253145026873,4.957628491477061,,32.16805534248465,0.22851159113662556,22.908287011446713,100.25
command_moderate,command,moderate,146,0.707,10.0,0.5,1.093652824295086,1.0711830303986305,0.986431066672447,1,867.3249506472945,5263.2100126812165,10.25553681044535,4.8173857727539575,,32.837001039125425,0.23327188774656785,23.38550674659343,100.25
command_moderate,command,moderate,146,1.0,10.0,0.5,1.093652824295086,1.0711830303986305,0.986431066672447,1,759.0993787632194,4155.3208976267715,9.566634161454687,4.216500491151753,,36.626627142296456,0.2636874274441724,26.434664601278282,100.25
command_moderate,command,moderate,147,0.15,10.0,0.5,1.0578284565159244,1.0415251383003445,1.0145809190754191,1,700.7432094683206,3311.039934094785,10.59935047153832,3.891770104967271,,-14.840728954598376,0.3948259011525551,39.58129659054365,100.25
command_moderate,command,moderate,147,0.2,10.0,0.5,1.0578284565159244,1.0415251383003445,1.0145809190754191,1,630.5024561178208,3136.762306917631,11.776558213526995,3.5014896075795625,,-20.74013180558609,0.28419883425461095,28.490933134024747,100.25
command_moderate,command,moderate,147,0.25,10.0,0.5,1.0578284565159244,1.0415251383003445,1.0145809190754191,1,1001.3049965779583,6879.646589911812,14.387285807759888,5.560934215499429,,-32.17798847289441,0.23934915774438173,23.994753063874267,100.25
command_moderate,command,moderate,147,0.35,10.0,0.5,1.0578284565159244,1.0415251383003445,1.0145809190754191,1,1042.8418991831325,7379.6412551182975,14.51205303938564,5.791666648807478,,-32.9051299435007,0.2295925543925745,23.016653577855593,100.25
command_moderate,command,moderate,147,0.5,10.0,0.5,1.0578284565159244,1.0415251383003445,1.0145809190754191,1,830.9066128286122,4945.27213602149,12.893487992155857,4.614522798266624,,-29.50856730233386,0.22296661880479032,22.35240353518023,100.25
command_moderate,command,moderate,147,0.707,10.0,0.5,1.0578284565159244,1.0415251383003445,1.0145809190754191,1,805.5604156588014,4691.50754309996,12.72723284304458,4.473745123629109,,-28.92753394936767,0.22765338627315618,22.82225197388391,100.25
command_moderate,command,moderate,147,1.0,10.0,0.5,1.0578284565159244,1.0415251383003445,1.0145809190754191,1,697.3066535390783,3693.635318917234,12.097752295590128,3.8724879208568703,,-25.166098081844666,0.2570101296208391,25.765265494489118,100.25
command_moderate,command,moderate,148,0.15,10.0,0.5,0.9297287339826342,0.915904629900863,0.956718580201313,1,726.3960840057141,3448.287232048047,8.111807140874816,4.0348799369334145,,10.812145582795097,0.36609182551400754,36.700705507779254,100.25
command_moderate,command,moderate,148,0.2,10.0,0.5,0.9297287339826342,0.915904629900863,0.956718580201313,1,673.7553097646846,3047.5369942856605,9.718544395495638,3.7421708855644593,,22.512721841277767,0.2641202516884488,26.478055231766994,100.25
command_moderate,command,moderate,148,0.25,10.0,0.5,0.9297287339826342,0.915904629900863,0.956718580201313,1,1060.8632312282016,6914.338692333789,11.45835627628183,5.892136847299242,,27.38024617734891,0.21150633139806824,21.203509722656342,100.25
command_moderate,command,moderate,148,0.35,10.0,0.5,0.9297287339826342,0.915904629900863,0.956718580201313,1,1104.7575729151263,7444.2876781099985,11.603553295854843,6.135938570128665,,29.010543788493123,0.20351195162422284,20.402073150328338,100.25
command_moderate,command,moderate,148,0.5,10.0,0.5,0.9297287339826342,0.915904629900863,0.956718580201313,1,883.0749260409134,4926.258400345459,10.802466791110895,4.90477856887889,,22.65974590996734,0.2097292616713543,21.02535848255327,100.25
command_moderate,command,moderate,148,0.707,10.0,0.5,0.9297287339826342,0.915904629900863,0.956718580201313,1,856.7689955069288,4663.003569460291,10.661839487115401,4.758674089156403,,22.28104589875977,0.21413756277134255,21.46729066782709,100.25
command_moderate,command,moderate,148,1.0,10.0,0.5,0.9297287339826342,0.915904629900863,0.956718580201313,1,743.8545619870799,3627.537042273879,10.225718169554396,4.1315574258523755,,21.38181036615697,0.2408549526856488,24.145709006736293,100.25
command_moderate,command,moderate,149,0.15,10.0,0.5,0.9685908845660204,0.9164020159030346,1.0934255141027474,1,713.3646984399338,3443.72726115276,9.616096305906723,3.9623036266009253,,-2.2192399829851865,0.368858536801675,36.978068314367924,100.25
command_moderate,command,moderate,149,0.2,10.0,0.5,0.9685908845660204,0.9164020159030346,1.0934255141027474,1,652.2371907608815,3131.0484693274366,10.740293793062236,3.6225113071093076,,0.9946028374746447,0.263882238570426,26.454194416685205,100.25
command_moderate,command,moderate,149,0.25,10.0,0.5,0.9685908845660204,0.9164020159030346,1.0934255141027474,1,1020.038511243507,6731.5807367600355,13.029673006688498,5.665321933934553,,-13.44447380734573,0.20783053429718767,20.835011063293063,100.25
command_moderate,command,moderate,149,0.35,10.0,0.5,0.9685908845660204,0.9164020159030346,1.0934255141027474,1,1061.2589982215445,7223.247558523983,13.157011921336455,5.894268514228015,,-14.488030905088635,0.1998653604373164,20.03650238384097,100.25
command_moderate,command,moderate,149,0.5,10.0,0.5,0.9685908845660204,0.9164020159030346,1.0934255141027474,1,851.4991945904789,4877.442868080725,12.065839144184075,4.729274343142448,,-8.915985540467204,0.21062500028751865,21.115156278823743,100.25
command_moderate,command,moderate,149,0.707,10.0,0.5,0.9685908845660204,0.9164020159030346,1.0934255141027474,1,826.2461290073733,4632.952101066073,11.908716276085734,4.589015501588927,,-8.24182060079579,0.21512230205159324,21.566010780672222,100.25
command_moderate,command,moderate,149,1.0,10.0,0.5,0.9685908845660204,0.9164020159030346,1.0934255141027474,1,718.4351976328684,3667.309993822257,11.262102369527007,3.9902409603200044,,-4.037553988054583,0.24221773079544215,24.282327512243075,100.25
command_moderate,command,moderate,150,0.15,10.0,0.5,1.0406317782549492,1.0919457474971457,1.0741399046728135,1,722.0727743433855,3369.3618018135744,8.432660572894804,4.0109230950557615,,6.488835920466499,0.38698761986197266,38.79550889116276,100.25
command_moderate,command,moderate,150,0.2,10.0,0.5,1.0406317782549492,1.0919457474971457,1.0741399046728135,1,662.3269109632108,3069.534397614055,8.306777821388259,3.679056315412136,,11.084323039803962,0.27702362288940463,27.771618194662814,100.25
command_moderate,command,moderate,150,0.25,10.0,0.5,1.0406317782549492,1.0919457474971457,1.0741399046728135,1,1038.4656192562816,6879.7304674784555,11.056029659085382,5.768565184553612,,4.982634205428894,0.2264819864315672,22.704819139764613,100.25
command_moderate,command,moderate,150,0.35,10.0,0.5,1.0406317782549492,1.0919457474971457,1.0741399046728135,1,1080.2878861510387,7390.99647581212,11.327943044315013,6.00085938294553,,4.540857024405568,0.21744241992708857,21.79860259769063,100.25
command_moderate,command,moderate,150,0.5,10.0,0.5,1.0406317782549492,1.0919457474971457,1.0741399046728135,1,866.4611476006991,4918.587257902776,9.787951819086985,4.8129650227264795,,6.045967469753009,0.2189524624238656,21.949984357992527,100.25
command_moderate,command,moderate,150,0.707,10.0,0.5,1.0406317782549492,1.0919457474971457,1.0741399046728135,1,840.8672114434639,4659.667440679959,9.603894885060491,4.670791391850387,,6.379261835294869,0.22360597165507437,22.416498658421204,100.25
command_moderate,command,moderate,150,1.0,10.0,0.5,1.0406317782549492,1.0919457474971457,1.0741399046728135,1,730.8140872316437,3640.0711780440574,8.8752640936396,4.05943363393924,,8.341335610720762,0.25233053544819084,25.29613617868113,100.25
command_moderate,command,moderate,151,0.15,10.0,0.5,1.0326468502905428,0.9922577584466583,0.9111001319067156,1,698.197882908412,3215.2959924072147,10.78737576634014,3.8780309792939183,,-17.386055514507007,0.39440054418170645,39.53865455421607,100.25
command_moderate,command,moderate,151,0.2,10.0,0.5,1.0326468502905428,0.9922577584466583,0.9111001319067156,1,641.079101547864,2781.6067242685212,10.578699177074938,3.560476283133654,,-10.163486375542902,0.2867472158422665,28.746408388187213,100.25
command_moderate,command,moderate,151,0.25,10.0,0.5,1.0326468502905428,0.9922577584466583,0.9111001319067156,1,1033.0251825191158,6585.2779161450435,12.27206238037261,5.737441711013125,,-0.45780253173688834,0.24822593681284028,24.884650165487237,100.25
command_moderate,command,moderate,151,0.35,10.0,0.5,1.0326468502905428,0.9922577584466583,0.9111001319067156,1,1076.724192143437,7106.134831042915,12.653018461286557,5.980162828134144,,0.9771630168038428,0.23817161037154733,23.87670393974762,100.25
command_moderate,command,moderate,151,0.5,10.0,0.5,1.0326468502905428,0.9922577584466583,0.9111001319067156,1,854.4773775636443,4594.72767179752,11.307995706627928,4.745786651049958,,-5.937802567301787,0.22365557139145292,22.421471031993157,100.25
command_moderate,command,moderate,151,0.707,10.0,0.5,1.0326468502905428,0.9922577584466583,0.9111001319067156,1,827.7413036156119,4337.973714046273,11.2043145351995,4.597285505291525,,-6.746645992557205,0.22827316371581094,22.884384662510048,100.25
command_moderate,command,moderate,151,1.0,10.0,0.5,1.0326468502905428,0.9922577584466583,0.9111001319067156,1,713.3847342404035,3332.3144773937465,10.955932313962627,3.9621183899697288,,-9.088017380519432,0.25740646693207997,25.804998309941016,100.25
command_moderate,command,moderate,152,0.15,10.0,0.5,0.9267193810547463,1.0708575732692809,0.9418581826726768,1,683.5102427059265,3090.2722989435047,8.765351708717368,3.7965337277991513,,-32.07369571699246,0.3657921422722772,36.67066226279579,100.25
command_moderate,command,moderate,152,0.2,10.0,0.5,0.9267193810547463,1.0708575732692809,0.9418581826726768,1,621.7447587088873,2841.3988753536114,9.526489079893608,3.4531816326443887,,-29.497829214519584,0.2640998172460049,26.47600667891199,100.25
command_moderate,command,moderate,152,0.25,10.0,0.5,0.9267193810547463,1.0708575732692809,0.9418581826726768,1,977.0063385791841,6408.9543576066635,12.48159779980714,5.426365821771655,,-56.47664647166857,0.2120340853928853,21.25641706063675,100.25
command_moderate,command,moderate,152,0.35,10.0,0.5,0.9267193810547463,1.0708575732692809,0.9418581826726768,1,1017.7998457887325,6897.922454624299,12.75895248456559,5.652945599618061,,-57.9471833379007,0.20401957512930724,20.452962406713052,100.25
command_moderate,command,moderate,152,0.5,10.0,0.5,0.9267193810547463,1.0708575732692809,0.9418581826726768,1,811.4420844143511,4568.3345233105665,11.139825983679707,4.506811990944622,,-48.97309571659491,0.2095258246614976,21.004963922315135,100.25
command_moderate,command,moderate,152,0.707,10.0,0.5,0.9267193810547463,1.0708575732692809,0.9418581826726768,1,787.35649854041,4325.735770027718,10.940820813713607,4.373037158379897,,-47.13145106775903,0.2139243627923927,21.44591736993737,100.25
command_moderate,command,moderate,152,1.0,10.0,0.5,0.9267193810547463,1.0708575732692809,0.9418581826726768,1,685.0311734754048,3371.004874798712,10.153760603400492,3.804697774882878,,-37.44157814551818,0.24061920379471294,24.122075180419973,100.25
command_moderate,command,moderate,153,0.15,10.0,0.5,1.098816812631373,0.92733602604671,1.0967924856340132,1,750.9157987129074,3829.1147692850864,10.235403588697856,4.170365558636467,,35.33186028998841,0.4018835184849327,40.2888227281145,100.25
